"OBJECTID_1","Suitability","Jurisdiction","RPC","Acres","Shape_Length","Shape_Area"
0,"Not Suited","Barnet","NVDA",211.27021006499,0,0
0,"Moderately Suited","Barnet","NVDA",7.72606429889985,0,0
0,"Marginally Suited","Barnet","NVDA",17.3298459567497,0,0
0,"Moderately Suited","Barnet","NVDA",196.1829779148,0,0
0,"Moderately Suited","Barnet","NVDA",13.0573311111491,0,0
0,"Not Suited","Barnet","NVDA",38.5160234940528,0,0
0,"Not Suited","Barnet","NVDA",5.11346556145096,0,0
0,"Marginally Suited","Barnet","NVDA",4.14634255150749,0,0
0,"Not Suited","Barnet","NVDA",3.73574273249317,0,0
0,"Marginally Suited","Barnet","NVDA",37.7921633552231,0,0
0,"Marginally Suited","Barnet","NVDA",11.8630193698749,0,0
0,"Moderately Suited","Barnet","NVDA",48.0562191015395,0,0
0,"Not Suited","Barnet","NVDA",14.0570354152912,0,0
0,"Marginally Suited","Barnet","NVDA",28.9448665372305,0,0
0,"Marginally Suited","Barnet","NVDA",26.2809597987113,0,0
0,"Moderately Suited","Barnet","NVDA",19.303396427546,0,0
0,"Marginally Suited","Barnet","NVDA",2.34531956214313,0,0
0,"Moderately Suited","Barnet","NVDA",5.76159856129735,0,0
0,"Moderately Suited","Waterford","NVDA",2.36745116043048,0,0
0,"Moderately Suited","Waterford","NVDA",16.5298864114912,0,0
0,"Moderately Suited","Waterford","NVDA",5.27508191632273,0,0
0,"Moderately Suited","Waterford","NVDA",16.9167753349382,0,0
0,"Moderately Suited","Waterford","NVDA",18.7238383991181,0,0
0,"Moderately Suited","Waterford","NVDA",12.6264916862764,0,0
0,"Moderately Suited","Waterford","NVDA",26.8345659636112,0,0
0,"Marginally Suited","Waterford","NVDA",30.9740024918999,0,0
0,"Marginally Suited","Waterford","NVDA",10.1324957863704,0,0
0,"Not Suited","Waterford","NVDA",14.8156728815216,0,0
0,"Marginally Suited","Waterford","NVDA",13.6894839611596,0,0
0,"Moderately Suited","Waterford","NVDA",5.43639198368052,0,0
0,"Not Suited","Waterford","NVDA",1.98496408502483,0,0
0,"Not Suited","Waterford","NVDA",3.92204135039881,0,0
0,"Moderately Suited","Waterford","NVDA",3.38637181798016,0,0
0,"Moderately Suited","Waterford","NVDA",513.469081415478,0,0
0,"Moderately Suited","Waterford","NVDA",22.3690998427199,0,0
0,"Not Suited","Waterford","NVDA",3.11339066214511,0,0
0,"Moderately Suited","Waterford","NVDA",6.26610853461236,0,0
0,"Not Suited","Waterford","NVDA",5.3475809097372,0,0
0,"Not Suited","Waterford","NVDA",9.64122089214634,0,0
0,"Marginally Suited","Waterford","NVDA",8.86932018727328,0,0
0,"Moderately Suited","Waterford","NVDA",3.69221012768743,0,0
0,"Not Suited","Waterford","NVDA",2.4643952206703,0,0
0,"Not Suited","Waterford","NVDA",2.48726871333605,0,0
0,"Marginally Suited","Waterford","NVDA",2.11300296836162,0,0
0,"Well Suited","Waterford","NVDA",8.32675969912504,0,0
0,"Well Suited","Waterford","NVDA",40.7645887383999,0,0
0,"Moderately Suited","Waterford","NVDA",137.539468304808,0,0
0,"Moderately Suited","Waterford","NVDA",3.05097004350569,0,0
0,"Moderately Suited","Waterford","NVDA",22.7979303690638,0,0
0,"Moderately Suited","Waterford","NVDA",2.3607240190204,0,0
0,"Marginally Suited","Waterford","NVDA",43.5558715233493,0,0
0,"Not Suited","Waterford","NVDA",2.83313631746604,0,0
0,"Not Suited","Waterford","NVDA",97.0037619494165,0,0
0,"Not Suited","Waterford","NVDA",5.5976674146858,0,0
0,"Not Suited","Waterford","NVDA",4.75011024893394,0,0
0,"Moderately Suited","Waterford","NVDA",6.5413557880235,0,0
0,"Moderately Suited","Waterford","NVDA",136.35309118161,0,0
0,"Moderately Suited","Waterford","NVDA",6.75906062744917,0,0
0,"Not Suited","Waterford","NVDA",7.36843828960471,0,0
0,"Moderately Suited","Waterford","NVDA",5.35214927575307,0,0
0,"Moderately Suited","Waterford","NVDA",25.4602664074749,0,0
0,"Moderately Suited","Waterford","NVDA",273.381716524637,0,0
0,"Not Suited","Waterford","NVDA",6.48428566589395,0,0
0,"Moderately Suited","Waterford","NVDA",7.91628696057414,0,0
0,"Moderately Suited","Waterford","NVDA",17.3086836231857,0,0
0,"Moderately Suited","Waterford","NVDA",4.52316796964942,0,0
0,"Moderately Suited","Waterford","NVDA",4.59093934454986,0,0
0,"Marginally Suited","Waterford","NVDA",8.04197631821477,0,0
0,"Marginally Suited","Waterford","NVDA",6.76345821393552,0,0
0,"Moderately Suited","Waterford","NVDA",37.1267679699316,0,0
0,"Not Suited","Waterford","NVDA",3.76737152836813,0,0
0,"Not Suited","Waterford","NVDA",5.51988566061176,0,0
0,"Moderately Suited","Waterford","NVDA",2.91654456549715,0,0
0,"Marginally Suited","Waterford","NVDA",10.7144651251046,0,0
0,"Not Suited","Waterford","NVDA",290.3262219761,0,0
0,"Not Suited","Waterford","NVDA",45.4963501791529,0,0
0,"Moderately Suited","Waterford","NVDA",3.40186410099246,0,0
0,"Not Suited","Waterford","NVDA",2.48719985413149,0,0
0,"Moderately Suited","Waterford","NVDA",110.031697878078,0,0
0,"Well Suited","Waterford","NVDA",5.33254412387913,0,0
0,"Not Suited","Waterford","NVDA",60.0903612169925,0,0
0,"Marginally Suited","Waterford","NVDA",41.5292745045385,0,0
0,"Well Suited","Waterford","NVDA",4.71150189217493,0,0
0,"Well Suited","Waterford","NVDA",49.6477850669335,0,0
0,"Moderately Suited","Waterford","NVDA",11.5133811817145,0,0
0,"Well Suited","Waterford","NVDA",8.10912992391321,0,0
0,"Well Suited","Waterford","NVDA",11.4067263012604,0,0
0,"Well Suited","Waterford","NVDA",6.29430263283461,0,0
0,"Moderately Suited","Waterford","NVDA",10.8761346376626,0,0
0,"Moderately Suited","Waterford","NVDA",9.95959060686243,0,0
0,"Well Suited","Waterford","NVDA",8.95239532248174,0,0
0,"Moderately Suited","Waterford","NVDA",3.21514508038941,0,0
0,"Well Suited","Waterford","NVDA",9.56774612933024,0,0
0,"Not Rated","Waterford","NVDA",5.26044634529806,0,0
0,"Well Suited","Waterford","NVDA",12.4409786896113,0,0
0,"Not Suited","Waterford","NVDA",82.6581179956927,0,0
0,"Well Suited","Waterford","NVDA",6.20856571421458,0,0
0,"Marginally Suited","Waterford","NVDA",11.7540290294887,0,0
0,"Well Suited","Waterford","NVDA",5.13061704336937,0,0
0,"Moderately Suited","Waterford","NVDA",3.65365349964737,0,0
0,"Well Suited","Waterford","NVDA",5.17826374488101,0,0
0,"Moderately Suited","Waterford","NVDA",2.06841119348161,0,0
0,"Well Suited","Waterford","NVDA",6.48400652965357,0,0
0,"Moderately Suited","Waterford","NVDA",7.78636471856593,0,0
0,"Moderately Suited","Waterford","NVDA",88.0483226464521,0,0
0,"Marginally Suited","Waterford","NVDA",16.2054308826744,0,0
0,"Moderately Suited","Waterford","NVDA",4.86671818582708,0,0
0,"Moderately Suited","Waterford","NVDA",4.873167449662,0,0
0,"Not Suited","Waterford","NVDA",7.79773377112992,0,0
0,"Moderately Suited","Waterford","NVDA",3.47014175411958,0,0
0,"Marginally Suited","Waterford","NVDA",32.9061143614445,0,0
0,"Not Suited","Waterford","NVDA",3.88581837410711,0,0
0,"Moderately Suited","Waterford","NVDA",6.01196680887197,0,0
0,"Not Suited","Waterford","NVDA",47.1699313082832,0,0
0,"Moderately Suited","Waterford","NVDA",43.6451769066947,0,0
0,"Not Suited","Waterford","NVDA",10.2689883288926,0,0
0,"Not Suited","Waterford","NVDA",11.3559467058,0,0
0,"Well Suited","Waterford","NVDA",80.5032003294184,0,0
0,"Not Suited","Waterford","NVDA",8.40529108950965,0,0
0,"Well Suited","Waterford","NVDA",23.4530444051065,0,0
0,"Moderately Suited","Waterford","NVDA",8.40023707813497,0,0
0,"Not Rated","Waterford","NVDA",2.90988345799419,0,0
0,"Moderately Suited","Waterford","NVDA",7.09563434832732,0,0
0,"Well Suited","Waterford","NVDA",7.04305248054742,0,0
0,"Marginally Suited","Waterford","NVDA",19.34060402794,0,0
0,"Moderately Suited","Waterford","NVDA",4.83484646048357,0,0
0,"Marginally Suited","Waterford","NVDA",63.9135265089239,0,0
0,"Well Suited","Waterford","NVDA",42.7512085121774,0,0
0,"Not Suited","Waterford","NVDA",8.05739952322075,0,0
0,"Marginally Suited","Waterford","NVDA",304.517734991512,0,0
0,"Moderately Suited","Waterford","NVDA",309.988282104631,0,0
0,"Marginally Suited","Waterford","NVDA",82.6132782952263,0,0
0,"Moderately Suited","Waterford","NVDA",12.4167760018219,0,0
0,"Not Suited","Waterford","NVDA",13.228855519764,0,0
0,"Well Suited","Waterford","NVDA",83.7345219592766,0,0
0,"Marginally Suited","Waterford","NVDA",35.8829698789114,0,0
0,"Not Suited","Waterford","NVDA",2.81659925998669,0,0
0,"Not Suited","Waterford","NVDA",5.79263027169808,0,0
0,"Marginally Suited","Waterford","NVDA",158.34331208493,0,0
0,"Marginally Suited","Waterford","NVDA",14.0882483475481,0,0
0,"Marginally Suited","Waterford","NVDA",41.1545969214195,0,0
0,"Marginally Suited","Waterford","NVDA",47.9759173721807,0,0
0,"Moderately Suited","Waterford","NVDA",12.3317457947319,0,0
0,"Well Suited","Waterford","NVDA",6.40215326802915,0,0
0,"Well Suited","Waterford","NVDA",5.6385568173304,0,0
0,"Not Suited","Waterford","NVDA",53.0994204806712,0,0
0,"Well Suited","Waterford","NVDA",3.01960450638257,0,0
0,"Marginally Suited","Waterford","NVDA",46.009127387631,0,0
0,"Marginally Suited","Waterford","NVDA",16.5213481259674,0,0
0,"Well Suited","Waterford","NVDA",8.26504211336305,0,0
0,"Moderately Suited","Waterford","NVDA",10.0065152042913,0,0
0,"Well Suited","Waterford","NVDA",43.2275279348702,0,0
0,"Well Suited","Waterford","NVDA",8.31927770750306,0,0
0,"Marginally Suited","Waterford","NVDA",4.02985861497546,0,0
0,"Moderately Suited","Waterford","NVDA",11.2439162143181,0,0
0,"Marginally Suited","Waterford","NVDA",71.2117893568909,0,0
0,"Not Suited","Waterford","NVDA",66.0562116881948,0,0
0,"Not Suited","Waterford","NVDA",6.05103282095216,0,0
0,"Marginally Suited","Waterford","NVDA",11.4897857628498,0,0
0,"Marginally Suited","Waterford","NVDA",41.9671543307031,0,0
0,"Moderately Suited","Waterford","NVDA",202.627960696616,0,0
0,"Marginally Suited","Waterford","NVDA",31.3723087044863,0,0
0,"Well Suited","Waterford","NVDA",33.0528448408154,0,0
0,"Moderately Suited","Waterford","NVDA",5.28621233285021,0,0
0,"Marginally Suited","Waterford","NVDA",6.00302559071429,0,0
0,"Moderately Suited","Waterford","NVDA",10.4267177617823,0,0
0,"Moderately Suited","Waterford","NVDA",19.9861111016042,0,0
0,"Moderately Suited","Waterford","NVDA",12.1844679617749,0,0
0,"Not Rated","Waterford","NVDA",4.45490761282076,0,0
0,"Moderately Suited","Waterford","NVDA",4.33139674328607,0,0
0,"Well Suited","Waterford","NVDA",2.97934128644394,0,0
0,"Not Suited","Waterford","NVDA",10.9210491460169,0,0
0,"Well Suited","Waterford","NVDA",5.39738277437252,0,0
0,"Moderately Suited","Waterford","NVDA",7.3070542417387,0,0
0,"Not Suited","Waterford","NVDA",4.24716093379252,0,0
0,"Moderately Suited","Waterford","NVDA",4.87664833880833,0,0
0,"Well Suited","Waterford","NVDA",17.0110995968575,0,0
0,"Well Suited","Waterford","NVDA",3.49510150537123,0,0
0,"Not Suited","Waterford","NVDA",5.87969883982815,0,0
0,"Well Suited","Waterford","NVDA",27.3243870411115,0,0
0,"Moderately Suited","Waterford","NVDA",10.5786330435498,0,0
0,"Well Suited","Waterford","NVDA",24.9148403247317,0,0
0,"Moderately Suited","Waterford","NVDA",6.78860216158739,0,0
0,"Well Suited","Waterford","NVDA",8.12045673811494,0,0
0,"Well Suited","Waterford","NVDA",16.2940804918999,0,0
0,"Marginally Suited","Waterford","NVDA",20.201706409259,0,0
0,"Well Suited","Waterford","NVDA",3.47668057537287,0,0
0,"Well Suited","Waterford","NVDA",2.427679523575,0,0
0,"Well Suited","Waterford","NVDA",2.00918950384929,0,0
0,"Well Suited","Waterford","NVDA",6.70810151391877,0,0
0,"Moderately Suited","Waterford","NVDA",4.65564922655451,0,0
0,"Well Suited","Waterford","NVDA",13.7243719225028,0,0
0,"Marginally Suited","Waterford","NVDA",7.08701874324759,0,0
0,"Moderately Suited","Waterford","NVDA",13.2544345806728,0,0
0,"Moderately Suited","Waterford","NVDA",5.76391852945726,0,0
0,"Well Suited","Waterford","NVDA",21.0195433980348,0,0
0,"Well Suited","Waterford","NVDA",3.88216794164601,0,0
0,"Not Suited","Waterford","NVDA",27.5498557605394,0,0
0,"Moderately Suited","Waterford","NVDA",6.28691774770104,0,0
0,"Well Suited","Waterford","NVDA",5.27786127493938,0,0
0,"Marginally Suited","Waterford","NVDA",11.9396319309954,0,0
0,"Well Suited","Waterford","NVDA",3.77368621413582,0,0
0,"Moderately Suited","Waterford","NVDA",2.18451787306342,0,0
0,"Well Suited","Waterford","NVDA",4.21101611397546,0,0
0,"Moderately Suited","Waterford","NVDA",10.4622509851016,0,0
0,"Moderately Suited","Waterford","NVDA",5.75192291985821,0,0
0,"Not Suited","Waterford","NVDA",7.89660726580822,0,0
0,"Marginally Suited","Waterford","NVDA",11.1493119830096,0,0
