"OBJECTID_1","Suitability","Jurisdiction","RPC","Acres","Shape_Length","Shape_Area"
0,"Not Rated","Elmore","LCPC",3.36458561960775,0,0
0,"Moderately Suited","Elmore","LCPC",3.88683370315806,0,0
0,"Moderately Suited","Elmore","LCPC",9.3056701114207,0,0
0,"Not Suited","Elmore","LCPC",22.4398059688042,0,0
0,"Not Rated","Elmore","LCPC",1.67237924268279,0,0
0,"Not Rated","Elmore","LCPC",2.90858673262255,0,0
0,"Moderately Suited","Elmore","LCPC",2.8026443577783,0,0
0,"Moderately Suited","Elmore","LCPC",2.36884629051404,0,0
0,"Moderately Suited","Elmore","LCPC",2.14720675915357,0,0
0,"Moderately Suited","Elmore","LCPC",10.622787879527,0,0
0,"Moderately Suited","Elmore","LCPC",14.2273266608109,0,0
0,"Moderately Suited","Elmore","LCPC",8.00656406744148,0,0
0,"Well Suited","Elmore","LCPC",9.07088876387182,0,0
0,"Well Suited","Elmore","LCPC",7.21651327226724,0,0
0,"Moderately Suited","Elmore","LCPC",5.73282848333336,0,0
0,"Moderately Suited","Elmore","LCPC",3.24074140331634,0,0
0,"Well Suited","Elmore","LCPC",12.409862453154,0,0
0,"Well Suited","Elmore","LCPC",15.9589939802429,0,0
0,"Not Rated","Elmore","LCPC",6.86934863347028,0,0
0,"Well Suited","Elmore","LCPC",14.5028268464963,0,0
0,"Moderately Suited","Elmore","LCPC",15.2780136041376,0,0
0,"Moderately Suited","Elmore","LCPC",4.68545556451401,0,0
0,"Moderately Suited","Elmore","LCPC",4.55980347732465,0,0
0,"Moderately Suited","Elmore","LCPC",20.2444495028159,0,0
0,"Moderately Suited","Elmore","LCPC",10.8642489695702,0,0
0,"Not Suited","Elmore","LCPC",6.47430867028809,0,0
0,"Moderately Suited","Elmore","LCPC",14.2203200928992,0,0
0,"Moderately Suited","Elmore","LCPC",54.0232546275461,0,0
0,"Moderately Suited","Elmore","LCPC",3.56673116463424,0,0
0,"Well Suited","Elmore","LCPC",81.974895358797,0,0
0,"Moderately Suited","Elmore","LCPC",11.5052042618415,0,0
0,"Well Suited","Elmore","LCPC",13.9684461634021,0,0
0,"Not Rated","Elmore","LCPC",3.72806975206945,0,0
0,"Well Suited","Elmore","LCPC",9.09631678784977,0,0
0,"Not Rated","Elmore","LCPC",5.39785609522805,0,0
0,"Moderately Suited","Elmore","LCPC",1.73029933180459,0,0
0,"Moderately Suited","Elmore","LCPC",10.1627913250832,0,0
0,"Moderately Suited","Elmore","LCPC",45.7053469908839,0,0
0,"Well Suited","Elmore","LCPC",5.63058250678943,0,0
0,"Moderately Suited","Elmore","LCPC",22.7517505439026,0,0
0,"Not Suited","Elmore","LCPC",5.60175865760846,0,0
0,"Well Suited","Elmore","LCPC",3.92556201258194,0,0
0,"Well Suited","Elmore","LCPC",2.29621135958708,0,0
0,"Not Suited","Elmore","LCPC",9.92442473178686,0,0
0,"Moderately Suited","Elmore","LCPC",16.3528816099752,0,0
0,"Well Suited","Elmore","LCPC",12.6702547828925,0,0
0,"Well Suited","Elmore","LCPC",4.26037486254673,0,0
0,"Well Suited","Elmore","LCPC",68.0099702244235,0,0
0,"Not Suited","Elmore","LCPC",22.5086341659265,0,0
0,"Moderately Suited","Elmore","LCPC",63.6858641598283,0,0
0,"Not Suited","Elmore","LCPC",32.1494403524037,0,0
0,"Not Suited","Elmore","LCPC",4.25691394366222,0,0
0,"Not Rated","Elmore","LCPC",5.93543440263377,0,0
0,"Not Suited","Elmore","LCPC",5.82491818305807,0,0
0,"Not Rated","Elmore","LCPC",4.57330956051893,0,0
0,"Well Suited","Elmore","LCPC",6.64544421804571,0,0
0,"Not Suited","Elmore","LCPC",16.4171391450385,0,0
0,"Moderately Suited","Elmore","LCPC",4.95289495790005,0,0
0,"Moderately Suited","Elmore","LCPC",1.77641839865696,0,0
